"NAN_ART_ID","WG_2_ID","WG_2_TXT","WG_3_ID","WG_3_TXT","WG_4_ID","WG_4_TXT"
100135202,147,"SAEFTE,NEKTARE U. FRUCHTSAFTGE  ",1472,"APFELSAEFTE, NEKTARE ETC.       ",14723,APFELSAEFTE PACKUNG             
108300866,117,GEMUESE/KARTOFFELN              ,1178,FEIN- UND STENGELGEMÜSE         ,11784,PILZE                           
102688802,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1467,EISTEE                          ,14673,EISTEE PACKUNG/PET EINWEG       
101460386,158,KOERPERPFLEGEMITTEL             ,1581,HAUT- U. GESICHTSPFLEGE         ,15812,KOERPERPFLEGE                   
108623170,113,BROT UND KUCHEN SB              ,1135,NASS-/TROCKEN AUFBACKWARE SB    ,11352,BROTE / BAGUETTES AUFBACKWARE SB
108516802,136,OBST- U. GEMUESEKONSERVEN       ,1369,SAUERKONSERVEN/GURKEN           ,13691,GURKEN (KONSERVEN)              
108230466,113,BROT UND KUCHEN SB              ,1135,NASS-/TROCKEN AUFBACKWARE SB    ,11351,BRÖTCHEN AUFBACKWARESB          
102472674,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1466,SPORTDRINKS + SONSTIGE GETRAEN  ,14669,ENERGY DRINKS DOSE/PET EW       
108676610,175,HAUSHALTSWAREN                  ,1753,"BESEN,BUERSTEN,HOLZWAREN        ",17535,FUSS-/STUFENMATTEN              
108042498,158,KOERPERPFLEGEMITTEL             ,1581,HAUT- U. GESICHTSPFLEGE         ,15817,GESICHTSPFLEGEMASKEN            
107041900,156,HAARPFLEGEMITTEL                ,1562,HAARSPRAY/-LACK                 ,15622,HAARSPRAY/-LACK (AEROSOL)       
107721452,195,DIVERSE NON-FOOD                ,1953,NON-FOOD TCHIBO / ERNSTINGS     ,19531,NON-FOOD TCHIBO                 
102058071,121,MILCH UND MOLKEREIPRODUKTE      ,1211,FRISCHMILCH/-GETRAENKE          ,12111,FRISCHMILCH EINWEG              
108293967,118,"BLUMEN/-ERDE,SAEMEREIEN,DUENGE  ",1181,"SCHNITTBLUMEN,FRISCHE GESTECKE  ",11814,STRÄUßE                         
108444108,121,MILCH UND MOLKEREIPRODUKTE      ,1217,SAHNE / SCHMAND U. CREME        ,12175,CREME FRAICHE                   
102812812,115,CONVENIENCE                     ,1157,SOFORTV. GETRÄNKE               ,11574,SOFORTV. SMOOTHIES-CONV.V-MWST  
100994562,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14641,LIMONADEN FLASCHE MEHRWEG       
100951490,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1467,EISTEE                          ,14673,EISTEE PACKUNG/PET EINWEG       
107225762,151,TEE UND KAKAO                   ,1514,KAKAO UND INSTANT               ,15142,INSTANTPUL.SCHOKO/FRUCHT        
101956450,113,BROT UND KUCHEN SB              ,1131,BROTLAIBE SB                    ,11313,BROTLAIBE WEIßBROT/SÜßBROT SB   
103781666,158,KOERPERPFLEGEMITTEL             ,1581,HAUT- U. GESICHTSPFLEGE         ,15813,HAND-/NAGELPFLEGE               
108705058,123,TK-FERTIGGERICHTE/TK-O+G        ,1232,"TK-PIZZEN,BAGUETTES,QUICHES     ",12321,TK-PIZZA 1ER/FLAMMKUCHEN/QUICHE 
108033474,175,HAUSHALTSWAREN                  ,1755,FILTER/KÜCHENHELFER             ,17554,REIBEN                          
108794498,119,EIER                            ,1196,"EIER, GEKOCHT                   ",11969,BIO EIER                        
107178274,137,SALZGEBÄCK/KNABBERKERNE         ,1373,KNABBERKERNE                    ,13731,"ERDNÜSSE, SONST. KERNE          "
108308962,121,MILCH UND MOLKEREIPRODUKTE      ,1216,SPEISEQUARK UND SCHICHTKAESE    ,12163,FRUCHTQUARK                     
100133346,144,"SPIRITUOSEN, APERITIFS, LIKÖRE  ",1444,RUM                             ,14441,RUM                             
102540290,111,KAESE - SB -                    ,1116,REIB-/FONDUEKAESE - SB -        ,11161,REIBEKÄSE                       
100022082,139,ZUCKERWAREN                     ,1392,KAUGUMMI                        ,13921,KAUGUMMI EINZELN                
102711746,150,KAFFEE                          ,1502,BOHNENKAFFEE GEMAHLEN           ,15021,BOHNENKAFFEE GEMAHLEN           
107214626,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1337,REMOULADE                       ,13372,REMOULADE GLAS                  
100467138,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1336,MAYONNAISE                      ,13361,MAYONNAISE TUBE/PORTIONEN       
108008034,123,TK-FERTIGGERICHTE/TK-O+G        ,1234,TK-GEMUESE                      ,12341,TK-SPINAT                       
100881442,112,BACKWAREN BED. / BAKE OFF       ,1121,BROTLAIBE BAKE OFF              ,11212,BROTLAIBE KÖRNERBROTBAKE OFF    
104147650,112,BACKWAREN BED. / BAKE OFF       ,1123,BRÖTCHEN BED. BAKE OFF          ,11233,BRÖTCHEN KÖRNER BAKEOFF         
108334530,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1304,REDUKTIONSKOST/SPORTLERNAHRUNG  ,13049,NEM/EIWEISS/MINERAL/RIEGEL      
108479554,112,BACKWAREN BED. / BAKE OFF       ,1125,SNACKS/FRISCHKUCHEN BAKE OFF    ,11252,SNACKS SÜß BAKE OFF             
101397634,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1141,FERTIGSAL./DRESSING/FEINK. -BE  ,11411,FERTIGSALATE (+DESSERT) - BED.  
108645730,178,"SPIELWAREN,KINDERFAHRZEUGE      ",1781,"SPIEL-/PLUESCHTIER,PUPPE,ZUBEH  ",17812,PLÜSCHARTIKEL OHNE MECHANIK     
101130114,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11425,FEINKOST BROTAUFSTRICH          
108708642,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1307,DIAET-SUESSWAREN U. GEBAECK     ,13079,HERZHAFTE VEGETARI. AUFSTRICHE  
108668642,136,OBST- U. GEMUESEKONSERVEN       ,1367,SCHAEL U. PIZZATOMATEN          ,13671,SCHAEL U. PIZZATOMATEN          
100745058,158,KOERPERPFLEGEMITTEL             ,1586,KOSMETIK-UTENSILIEN             ,15862,HAARKAEMME                      
106677282,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1462,STILLE WASSER/HEILW./M.ZUSATZ   ,14621,STILLE-/HEILWASSER FL. MEHRWEG  
108749218,138,SCHOKOLADENWAREN                ,1381,SCHOKOLADE MASSIV               ,13813,SCHOKOLADE MIT ALKOHOL          
103512386,113,BROT UND KUCHEN SB              ,1133,SCHNITTBROT - SB -              ,11331,MISCHBROT GESCHNITTEN SB        
101234722,124,"TK-EIS,BACK- UND SUESSWAREN     ",1241,TK-BACK- UND SUESSWAREN         ,12415,TK-AUFBACKBROTWAREN             
101413570,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1334,FEINKOST NICHT GEKUEHLT E-MWST  ,13341,OLIVEN / KAPERN                 
107880870,161,"HYGIENE, VERBANDSSTOFFE         ",1612,VERBANDSSTOFFE/BANDAGEN         ,16121,VERBANDSSTOFFE                  
109083910,136,OBST- U. GEMUESEKONSERVEN       ,1369,SAUERKONSERVEN/GURKEN           ,13691,GURKEN (KONSERVEN)              
102227782,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1308,BIOKOST/VOLLW/REFORM E-MWST     ,13087,GLUTEN-/LAKTOSEFREIE ART. E-MWST
108695238,149,TABAKWAREN                      ,1492,ZIGARETTEN                      ,14921,ZIGARETTEN 20-22 STICKS         
103245382,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1321,SALZ                            ,13211,SALZ E-MWST                     
108293478,175,HAUSHALTSWAREN                  ,1751,KUECHENARTIKEL                  ,17514,SCHNEIDEWAREN/BESTECKE          
108738758,138,SCHOKOLADENWAREN                ,1384,SPEZIALITAETEN/S.SCHOKOLADENWA  ,13844,SCHOKODRAGEES                   
107729446,130,"BIO-,DIAETKOST/HEIL-,STAERKUNG  ",1305,"ARZNEIMITTEL,SACHKUNDEPFL.E-MWST",13053,AZN HEILTEE E-MWST              
108848134,166,DRUCKEREIERZEUGNISSE            ,1664,BUECHER E-MWST.                 ,16641,KINDER- U. JUGENDBUECHER        
101485830,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1323,SPEISEOEL                       ,13232,SONNEN- U. RAPSÖL               
107009798,109,FLEISCH CONVEN./WURST/SCHINK/   ,1095,KOCHSCHI./GEG.POEKELPROD.-SB-   ,10951,KOCHSCH./GEG.POEKELPR.KUEHL-SB  
108677286,131,SUPPEN U. FERTIGGERICHTE        ,1312,SUPPEN UND FERTIGGERICHTE       ,13124,NUDEL-U.FERTIGGERICHTE NASS DOSE
103362918,108,FLEISCH CONV./WURST/SCHINK/BED  ,1087,FLEISCH CONVENIENCE - BED. -    ,10872,FLEISCH CONV. - SCHNELLE BEDIE  
108738150,101,RINDFLEISCH                     ,1012,RINDFLEISCH SB                  ,10121,RINDFLEISCH SB                  
101020038,134,BROTAUFSTRICH/FERTIGSAUCEN      ,1343,HONIG                           ,13431,HONIG                           
108648166,126,"MEHL,ZUCKER UND EINMACHPRODUKT  ",1262,ZUCKER                          ,12621,ZUCKER INKL. TRAUBENZUCKER STR  
108762662,138,SCHOKOLADENWAREN                ,1386,PRALINENAEHNLICHE PRODUKTE      ,13861,PRALINENAEHNLICHE PRODUKTE      
103236518,144,"SPIRITUOSEN, APERITIFS, LIKÖRE  ",1446,SPIRITUOSEN SPEZIALITÄTEN       ,14462,PREMIX GETRÄNKE                 
109200134,138,SCHOKOLADENWAREN                ,1384,SPEZIALITAETEN/S.SCHOKOLADENWA  ,13845,SPEZIALI./KANDIERTE SCHOKO/PUF  
108440870,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1467,EISTEE                          ,14673,EISTEE PACKUNG/PET EINWEG       
108694790,186,"BATTERIEN,GLUEH U.TASCHENLAMPE  ",1863,TASCHENLAMP/LADEGER/NETZTEIL/LED,18633,LED-LEUCHTMITTEL                
107291462,123,TK-FERTIGGERICHTE/TK-O+G        ,1233,TK-KARTOFFELPRODUKTE            ,12331,TK-POMMES FRITES/BACK-FRITES    
103260742,121,MILCH UND MOLKEREIPRODUKTE      ,1213,MILCHGETRÄNKE E-MWST            ,12131,H-MILCH E-MWST                  
108754182,137,SALZGEBÄCK/KNABBERKERNE         ,1373,KNABBERKERNE                    ,13731,"ERDNÜSSE, SONST. KERNE          "
107781062,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12188,MILCHALTERN.FRISCHE             
100341158,161,"HYGIENE, VERBANDSSTOFFE         ",1617,HYGIENE                         ,16173,VERHUETUNG UND ZUBEHOER         
107969638,145,BIER                            ,1458,AUSLÄNDISCHE / CRAFT BIERE      ,14584,CRAFT BIER MEHRWEG              
108457574,165,FOOD/NONFOOD TIER; ZOOLO.ARTIKEL,1658,FOOD VOGEL KLEINTIER.INKL. STREU,16589,KLEINTIERSTREU/SAND E-MWST      
103253350,138,SCHOKOLADENWAREN                ,1385,PRALINEN                        ,13851,MONOPRALINEN                    
108294214,117,GEMUESE/KARTOFFELN              ,1178,FEIN- UND STENGELGEMÜSE         ,11784,PILZE                           
108536486,154,PUTZ- UND REINIGUNGSMITTEL      ,1541,GESCHIRRSPUELMITTEL             ,15411,HANDGESCHIRRSPUELMITTEL         
100092070,116,OBST                            ,1167,TROCKENFRUECHTE/NUESSE/KOERNER  ,11671,KERNE/NÜSSE (IND. VERP.)        
102179302,150,KAFFEE                          ,1503,INSTANTKAFFEE/CAPPUCCINO        ,15031,INSTANTKAFFEE E-MWST.           
108659174,182,"FARBEN,TAPETEN,BAUSTOFFE        ",1824,STREUMITTEL UND SCHNEERAEUMER   ,18242,WINTERSTREUMITTEL               
103246502,129,BABY                            ,1294,SUESSWAREN/SNACKS BABYKOST      ,12943,BABY FRUCHTQUETSCHEN            
108356806,108,FLEISCH CONV./WURST/SCHINK/BED  ,1087,FLEISCH CONVENIENCE - BED. -    ,10872,FLEISCH CONV. - SCHNELLE BEDIE  
104508998,121,MILCH UND MOLKEREIPRODUKTE      ,1218,JOGHURT                         ,12181,NATURJOGHURT EINWEG             
100725606,108,FLEISCH CONV./WURST/SCHINK/BED  ,1084,ROH-/DAUERWURST - BED. -        ,10841,ROH-/DAUERWURST - BED. -        
107689510,139,ZUCKERWAREN                     ,1394,"FRUCHTGUMMI,LAKRITZE            ",13941,FRUCHTGUMMI                     
108751910,153,WASCHMITTEL                     ,1532,FEIN- UND SPEZIALWASCHMITTEL    ,15322,FEIN- U.WOLLWASCHMITTEL FLUESS  
107775430,115,CONVENIENCE                     ,1151,FOOD SERVICE CONV.SELBST.VERKA  ,11513,SÄFTE/SMOOTHIES EIGENPROD.      
103050246,132,"GEWUERZE,SALZ,ESSIG,OEL,SENF    ",1324,SENF/MEERRETTICH                ,13242,SENF GLAS/BECHER/TASSE          
105506980,136,OBST- U. GEMUESEKONSERVEN       ,1368,SAUERKRAUT/ROTKRAUT             ,13682,ROTKRAUT                        
101338052,111,KAESE - SB -                    ,1111,NATURKAESE - SB -               ,11111,NATURKAESE SCHEIBEN - SB -      
102307940,158,KOERPERPFLEGEMITTEL             ,1584,DEODORANTIEN                    ,15841,DEOSPRAY                        
100147940,134,BROTAUFSTRICH/FERTIGSAUCEN      ,1343,HONIG                           ,13431,HONIG                           
101438340,162,"PAPIER/FOL/BEUT, MEHRWERTDIENSTE",1627,GIFT/PAYMENT CARD               ,16272,GIFTCARD EPAY                   
102291940,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11421,FERTIGSALATE (+DESSERT) - SB -  
101452036,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1333,"KETCHUP,FERTIGSAUCEN            ",13335,"REIS,KARTO.SAUCEN/RELISH/CHUTNEY"
108721924,145,BIER                            ,1451,PILS                            ,14511,PILS FLASCHE MEHRWEG            
108590790,108,FLEISCH CONV./WURST/SCHINK/BED  ,1084,ROH-/DAUERWURST - BED. -        ,10842,ROH-/DAUERWURST - PP            
108952550,195,DIVERSE NON-FOOD                ,1953,NON-FOOD TCHIBO / ERNSTINGS     ,19531,NON-FOOD TCHIBO                 
104888294,164,SAISONART/SAMMELGRUPP./CAFETER  ,1643,WEIHNACHTEN-GEBÄCK E-MWST       ,16435,WEIHNACHTSARTIKEL MIT ALKOHOL   
101136740,123,TK-FERTIGGERICHTE/TK-O+G        ,1234,TK-GEMUESE                      ,12345,TK-GEMUESEMISCHUNGEN            
107279236,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1462,STILLE WASSER/HEILW./M.ZUSATZ   ,14624,STILLE-/HEILWASSER PK/PET EW    
100545740,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1461,"MINERALWASSER, TAFELWASSER      ",14616,MINERAL/TAFELW.MEDIUM FL. MW    
107990444,127,NAEHRMITTEL                     ,1272,TEIGWAREN                       ,12722,DEUTSCHE TEIGWAREN UEBER 250 G  
100290306,109,FLEISCH CONVEN./WURST/SCHINK/   ,1092,BRUEH-/BRATWURST -SB -          ,10921,BRUEHWURST KUEHLBED.-SB         
108750466,153,WASCHMITTEL                     ,1531,GROB- UND VOLLWASCHMITTEL       ,15311,GROB- U. VOLLWASCHMITTEL PULVE  
108079970,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1334,FEINKOST NICHT GEKUEHLT E-MWST  ,13344,SPEZIALITAETEN/EXOTEN           
108045766,133,"SAUCEN,BRÜHEN,FEINKOST,FIXPROD. ",1335,FEINKOST NICHT GEKUEHLT V-MWST  ,13352,WÜRZSAUCEN/MARINADEN            
102098662,146,"ALKOHOLFR.GETRAENKE,WASSER,LIM  ",1464,LIMONADEN                       ,14643,LIMONADEN KLEINPACK./DOSE       
107824006,138,SCHOKOLADENWAREN                ,1381,SCHOKOLADE MASSIV               ,13811,SCHOKOLADE BIS 100 G            
100610822,135,"FLEISCH-,WURST-U. FISCHKONSERV  ",1353,WUERSTCHENKONSERVEN             ,13531,WUERSTCHENKONSERVEN             
108001862,134,BROTAUFSTRICH/FERTIGSAUCEN      ,1341,FRUCHTBROTAUFSTRICHE            ,13411,KONFITUEREN/MARMELADEN/GELEES   
107798406,164,SAISONART/SAMMELGRUPP./CAFETER  ,1645,WEIHNACHTEN-SCHOKOLADE E-MWST.  ,16451,WEIHN.-MARZIPAN                 
108081382,145,BIER                            ,1453,WEIZENBIER                      ,14531,WEISSBIER FLASCHE MEHRWEG       
108749254,153,WASCHMITTEL                     ,1531,GROB- UND VOLLWASCHMITTEL       ,15312,GROB- U. VOLLWASCHMITTEL FLUES  
108288518,161,"HYGIENE, VERBANDSSTOFFE         ",1613,TOILETTENPAPIER                 ,16131,TOILETTENPAPIER TROCKEN         
107930054,145,BIER                            ,1451,PILS                            ,14511,PILS FLASCHE MEHRWEG            
100924966,114,FEINKOST/FERTIGSALATE/FRI.PIZZ  ,1142,FERTIGSALAT/ANTIPASTI/FEINK.SB  ,11421,FERTIGSALATE (+DESSERT) - SB -  
